0.688468	0.637501	0.531571
0.689225	0.634733	0.53105
0.689887	0.632241	0.530502
0.690467	0.629995	0.529936
0.690978	0.627968	0.529359
0.691428	0.626139	0.528778
0.691825	0.624486	0.528198
0.692178	0.622994	0.527623
0.69249	0.621648	0.527057
0.692766	0.620436	0.526505
0.693011	0.619349	0.52597
0.693227	0.618381	0.525459
0.693415	0.617532	0.52498
0.693573	0.616811	0.524547
0.693735	0.61607	0.524076
0.693886	0.615373	0.523604
0.694046	0.614637	0.52307
0.69421	0.613884	0.522484
0.694375	0.613132	0.521846
0.694539	0.612391	0.521158
0.694703	0.611668	0.520415
0.694866	0.61097	0.519608
0.69503	0.610302	0.518724
0.695196	0.609677	0.517748
0.695362	0.609127	0.516692
0.695496	0.608753	0.515782
0.695632	0.608454	0.514816
0.695755	0.608264	0.513906
0.695873	0.608162	0.513023
0.695992	0.60814	0.512125
0.696104	0.608195	0.511288
0.696213	0.608314	0.510498
0.696321	0.60849	0.509736
0.696431	0.608721	0.508996
0.696545	0.609004	0.50827
0.696665	0.609344	0.50755
0.696806	0.609787	0.506756
0.696952	0.610279	0.506001
0.697094	0.610784	0.50532
0.697229	0.611278	0.504721
0.697354	0.611741	0.504209
0.697473	0.61219	0.503747
0.697609	0.612707	0.503254
0.697761	0.613285	0.502741
0.69793	0.613927	0.502214
0.698117	0.614632	0.501677
0.698324	0.615407	0.501133
0.698554	0.616255	0.500583
0.698809	0.617182	0.50003
0.699094	0.618197	0.499475
0.699413	0.619307	0.49892
0.699771	0.620522	0.498368
0.700175	0.621854	0.497822
0.700633	0.623316	0.497286
0.701153	0.624922	0.496765
0.701748	0.62669	0.496265
0.702433	0.628641	0.495796
0.703214	0.630768	0.495373
0.704083	0.633029	0.495018
0.705053	0.635432	0.494738
0.706136	0.637982	0.494544
0.707345	0.640685	0.494449
0.708697	0.643544	0.494466
0.710208	0.646563	0.494611
0.711896	0.649744	0.494901
0.713782	0.653086	0.495356
0.71589	0.656587	0.495997
0.718244	0.660243	0.496849
0.720873	0.664046	0.497938
0.723807	0.667983	0.499293
0.727079	0.67204	0.500947
0.730725	0.676195	0.502932
0.734786	0.680421	0.505287
0.739304	0.684682	0.508052
0.744324	0.688937	0.511268
0.749895	0.693131	0.514981
0.75607	0.697203	0.519236
0.762902	0.701077	0.524081
0.77045	0.704662	0.529565
0.77877	0.707855	0.535736
0.787922	0.710535	0.54264
0.797966	0.712561	0.550321
0.80896	0.713776	0.558816
0.820958	0.714	0.568158
0.834012	0.713033	0.578369
0.84817	0.710651	0.589462
0.863473	0.706609	0.601438
0.879967	0.700629	0.614287
0.897711	0.692388	0.628
0.916833	0.681467	0.6426
0.937778	0.667111	0.65832
0.955246	0.65322	0.67116
0.971614	0.638593	0.682925
0.988127	0.622207	0.694487
1.00381	0.605067	0.705131
1.01854	0.587476	0.714784
1.03223	0.569764	0.723388
1.04482	0.552196	0.730946
1.05633	0.534981	0.737492
1.06678	0.518284	0.743082
1.07528	0.503889	0.747327
1.08382	0.488584	0.751272
1.0907	0.475597	0.754162
1.09691	0.463285	0.756513
1.1025	0.451677	0.758376
1.10752	0.440766	0.759804
1.11203	0.43054	0.760846
1.11607	0.420978	0.761549
1.11969	0.412058	0.761952
1.12293	0.403751	0.762093
1.12583	0.396029	0.762006
1.12842	0.388862	0.761721
1.13073	0.382217	0.761264
1.1328	0.376064	0.760658
1.13465	0.370371	0.759924
1.1363	0.365108	0.759079
1.13778	0.360244	0.758139
1.1391	0.355751	0.757116
1.14028	0.3516	0.75602
1.14135	0.347765	0.754858
1.14218	0.344682	0.753805
1.14282	0.342279	0.7529
