0.84478	-2.40997
0.828575	-2.80463
0.820748	-2.76371
0.812972	-2.65808
0.806108	-2.44183
0.802666	-1.16705
0.802909	1.47315
0.8069	2.49852
0.814065	2.67291
0.821795	2.77755
0.829914	2.78926
0.849625	2.27976
0.926154	-1.0382
0.840985	-2.5167
0.82735	-2.81217
0.819689	-2.74898
0.811891	-2.6422
0.805385	-2.36662
0.802492	-0.816507
0.803227	1.73357
0.807765	2.54173
0.815172	2.68745
0.822844	2.79018
0.831421	2.76431
0.856003	2.12193
0.896696	-1.39889
0.837937	-2.60299
0.826197	-2.81341
0.818611	-2.73386
0.810828	-2.62446
0.804735	-2.26702
0.802387	-0.429852
0.803626	1.94836
0.808696	2.57499
0.816285	2.7021
0.823901	2.80092
0.833157	2.72772
0.864641	1.93225
0.878277	-1.67873
0.835439	-2.6711
0.825091	-2.80958
0.817513	-2.71863
0.809792	-2.6036
0.804163	-2.13636
0.802349	-0.0215083
0.804108	2.12068
0.809687	2.60115
0.817399	2.71701
0.824979	2.8089
0.835207	2.67717
0.876762	1.7046
0.865695	-1.91084
0.833351	-2.7232
0.824011	-2.80177
0.816398	-2.70349
0.808793	-2.57785
0.80367	-1.96742
0.80238	0.390294
0.804676	2.25576
0.810728	2.62245
0.818509	2.73219
0.826094	2.81307
0.837685	2.61002
0.894652	1.42734
0.856677	-2.10623
0.831568	-2.76141
0.822939	-2.79094
0.81527	-2.68844
0.807842	-2.54478
0.803257	-1.75326
0.80248	0.786521
0.805331	2.35971
0.811811	2.64061
0.819614	2.74748
0.827269	2.81216
0.84075	2.52342
0.923535	1.0677
0.849993	-2.27028
0.83001	-2.7877
0.821865	-2.77793
0.814134	-2.67336
0.806948	-2.50117
0.802923	-1.48864
0.802654	1.15053
0.806072	2.43861
0.812927	2.65692
0.820711	2.76256
0.828532	2.80466
0.844629	2.41421
0.990851	0.296782
0.844906	-2.40653
0.828616	-2.80392
0.820779	-2.76346
0.812998	-2.65788
0.80612	-2.44283
0.802667	-1.17172
0.802905	1.47075
0.806896	2.49805
0.814066	2.67233
0.821803	2.77698
