1	-0.106217
2	-0.250433
3	-0.0712569
4	1.11648
5	-0.690097
6	1.11024
7	-0.70244
8	-0.426426
9	-0.409091
10	0.226213
11	0.154427
12	-0.375751
13	0.791793
14	0.333045
15	0.250099
16	1.65688
17	0.808158
18	-0.854407
19	0.680768
20	0.273177
21	1.09418
22	0.367711
23	-0.224424
24	0.211176
25	0.543345
26	-0.0837249
27	-0.803406
28	0.953278
29	-0.19988
30	-0.00762298
31	0.185641
32	-0.164146
33	0.592622
34	-1.14755
35	-0.464281
36	0.118402
37	0.192123
38	0.518546
39	0.227627
40	0.327324
41	1.04692
42	0.342833
43	0.400046
44	-0.691788
45	0.308565
46	0.122006
47	0.655375
48	-0.440462
49	-0.879762
50	-0.359391
51	-0.93166
52	0.104466
53	0.52954
54	0.316855
55	-0.233552
56	-1.01504
57	1.10886
58	0.460674
59	1.16637
60	-0.411602
61	0.325747
62	1.14171
63	-0.614659
64	-0.126605
65	0.375266
66	-0.0835309
67	-0.480031
68	0.4808
69	-0.448635
70	-0.808715
71	-0.9496
72	-0.296765
73	-0.356153
74	-0.137364
75	0.407224
76	0.199693
77	-0.620448
78	-0.893743
79	-1.01598
80	-0.448384
81	0.384647
82	-0.120683
83	-0.401305
84	0.151558
85	-0.5578
86	-0.327567
87	-0.848566
88	-0.889536
89	0.44617
90	0.191348
91	0.0245714
92	0.796346
93	0.11646
94	-0.15132
95	1.13823
96	0.513555
97	-0.108092
98	0.0594155
99	-0.226413
100	-0.0579807
101	-0.214294
102	-0.194395
103	-0.779524
104	-0.0174553
105	-0.563907
106	-0.614323
107	-0.653819
108	0.397189
109	-0.831355
110	0.342807
111	0.522029
112	-0.347545
113	0.530057
114	-0.0673669
115	-0.398361
116	0.519152
117	0.368472
118	1.21084
119	-0.195931
120	0.347654
121	-1.1224
122	-0.577191
123	-0.745392
124	0.0540809
125	0.19654
126	-0.0314788
127	0.124741
128	0.0807051
129	-0.611402
130	-0.796004
131	-0.342532
132	-0.452548
133	0.17109
134	-0.694756
135	0.268531
136	0.292594
137	-0.775261
138	1.03101
139	0.619896
140	-0.400384
141	0.0338509
142	0.32324
143	-0.0603439
144	-0.185292
145	0.791619
146	-0.646605
147	-0.0217779
148	0.059747
149	-0.315327
150	-0.909102
151	-0.370651
